username,text,dominant_label,binary_label,tokenized_comment
rrriskkas,Eh ada penista agama,"['Denigration', 'Flaming']",Yes,"['eh', 'nista', 'agama']"
itszaa90,Ngerasa udah punya tetewww 😅 jadi aku pake cadar ajaa.,['Denigration'],Yes,"['sudah', 'teteww', 'pakai', 'kerudung']"
sedang3496,@ilma_nh8 Taulah klo marah malah aneh namanya sama2 tokoh masyarakat... Maaf mbak mereka ini org besar bukan kyk kita pastinya lebih berjiwa besar klo mbak ngomong gini berati mengecilkan mas Kaesang dan mas Rio,['Neutral'],No,"['tau', 'kalo', 'marah', 'tepat', 'aneh', 'nama', 'tokoh', 'masyarakat', 'maaf', 'kak', 'orang', 'tidak', 'kayak', 'pasti', 'jiwa', 'kalo', 'kak', 'omong', 'kecil', 'mas', 'kaesang', 'mas', 'rio']"
kalis_situmorang,Gue kalo bukan karna kaesang kagak tau tu lagu loe,['Harassment'],Yes,"['tidak', 'kaesang', 'bukan', 'lagu', 'lo']"
nindiminii,Dosma ga bs dapetin cow ank orang terkenal atau anak pejabat gt ya…cm dpat cow ftv aja.🤭.,['Denigration'],Yes,"['dosma', 'tidak', 'cowok', 'anak', 'orang', 'kenal', 'anak', 'jabat', 'yacm', 'cowok', 'ftv']"
yohanes2407,Ngamen aja di lampu merah km,['Harassment'],Yes,"['ngamen', 'lampu', 'merah']"
annisaptriani,Emg bnr ya yg jdi selingkuhan selalu downgrade🙂🫠,['Denigration'],Yes,"['ya', 'selingkuh', 'downgrade']"
ryanseptiadii,Orang ini bilang bansos dari presiden ... 😂😂😂,['Denigration'],Yes,"['orang', 'bilang', 'bantu', 'sosial', 'presiden']"
ria.utami,"Mas rafi maju trs,, kalo ga bener mah santai aja yaaa,, ngapain ditanggapin.. Kalo pihak sono ada bukti tu jendral ga bosa cairin duit, ke kantor polisi aja bikin laporan. Segampang itu loh..",['Neutral'],No,"['mas', 'rafi', 'lanjut', 'tidak', 'mah', 'santai', 'ya', 'kapai', 'tanggap', 'bukti', 'jenderal', 'tidak', 'bosa', 'cair', 'uang', 'kantor', 'polisi', 'lapor', 'gampang', 'loh']"
wienwinarsih,dikeplak gak sekalian di Sleding 😂😂😂,['Harassment'],Yes,"['keplak', 'tidak', 'sliding']"
mariafabyola_,"Bang sorry gua dari masa depan, karir lu udh tamat bang.. sorry bgt harus infoin itu ke lu🙏",['Harassment'],Yes,"['bang', 'maaf', 'gua', 'karir', 'sudah', 'lulus', 'bang', 'maaf', 'banget', 'infoin']"
gavi.an,"Gw juga ga sudi dengar lagu dia yg ga seberapa ini, rame rame yok block",['Harassment'],Yes,"['tidak', 'sudi', 'dengar', 'lagu', 'tidak', 'ramu', 'ramu', 'yuk', 'blokir']"
hayyatii_13,Sama kaya temennya sukanya ngerebut .,['Denigration'],Yes,"['kaya', 'teman', 'suka', 'rebut']"
isnova_m,"songong mu leh leh, udah kek penyanyi papan atas aja, CAPER lu sampe segitu nya kocak. 😂🤣","['Denigration', 'Flaming']",Yes,"['songong', 'milik', 'sudah', 'kayak', 'nyanyi', 'papan', 'cari', 'perhati', 'segitu', 'milik', 'lucu']"
santi_alsa,Bedak in terus biar cakep truss di wakanda kyk gitu konon kabarnya,['Neutral'],No,"['bedak', 'biar', 'cakep', 'bruss', 'wakanda', 'kayak', 'konon', 'kabar']"
ryan_raja9to5,Satu titik dua koma tiga titik koma…,['Neutral'],No,"['titik', 'koma', 'titik', 'koma']"
sint_a045,"Wowwww, badannya prilly bisa bodygoals bgt ya, rahasianya apa ya??",['Neutral'],No,"['wo', 'badan', 'prilly', 'bodygoals', 'banget', 'ya', 'rahasia', 'ya']"
robertodavitono46,Nurani dipudarkan oleh Rupiah.,['Denigration'],Yes,"['hati', 'nurani', 'pudar', 'rupiah']"
nining_2316,"Ampun lagunya keren banget , jadi takut makenya , mending hapus lagunya dari semua list biar semua orang gak pake",['Harassment'],Yes,"['ampun', 'lagu', 'keren', 'banget', 'takut', 'hapus', 'lagu', 'list', 'biar', 'orang', 'tidak', 'pakai']"
autkarin,"Mas duta knl gak Lo bro..lagu2 nya lbih terknl dari jmn gw kcil mlh,tapi beliau gak berisik.. ni baru punya lagu 1 eeeed culas bner😂😂😂😂",['Flaming'],Yes,"['mas', 'duta', 'kenal', 'tidak', 'lo', 'brolagu', 'milik', 'kenal', 'jaman', 'mlhtapi', 'tidak', 'berisik', 'nih', 'lagu', 'eed', 'culas']"
stevanowiliamm,"belum terkenal udah banyak gaya, nyungsep lu su","['Flaming', 'Harassment']",Yes,"['belum', 'kenal', 'sudah', 'gaya', 'nyungsep', 'su']"
dwi_kur08,Terkenal gak banyak gaya hahahaha,['Flaming'],Yes,"['kenal', 'tidak', 'gaya', 'hahaha']"
muhamad_nov,oh ini orang yg angkuh itu😏,['Flaming'],Yes,"['oh', 'orang', 'angkuh']"
aku.estyy,"Songong, lagu ga seberapa.",['Flaming'],Yes,"['songong', 'lagu', 'tidak']"
salsabilarhmda,Syifa terlalu baik untuk RN mbaa,['Neutral'],No,"['syifa', 'bagus', 'rn', 'mbak']"
raja.sebuku21,Makanya kalau Lanang ya Lanang aja. Kamu sendiri yang mempersulit hidupmu,['Neutral'],No,"['laki', 'ya', 'laki', 'sulit', 'hidup']"
widasyuhada,Mantau Lakik gw ada d marih apa kagak...,['Neutral'],No,"['manta', 'laki', 'marih', 'bukan']"
dentoghe_20,Salam sama pa mentri @zul.hasan harga beras d warung rp.13000/liter.......jangan kampanye terus...MEREKA DI BAYAR BUAT URUS RAKYAT BUKAN BUAT CAPRES 😢😢😢,['Denigration'],Yes,"['salam', 'tri', 'hasan', 'harga', 'beras', 'warung', 'liter', 'kampanye', 'bayar', 'urus', 'rakyat', 'tidak', 'calon', 'presiden']"
queenny8126,"Ga pernah denger lagu nya juga,, lagu Taek koyok ngene ae sok",['Flaming'],Yes,"['tidak', 'dengar', 'lagu', 'milik', 'lagu', 'tahi', 'plester', 'megah']"
chiv4ley,cie pacaran nya umpet2🤭🤭,['Denigration'],Yes,"['cie', 'pacar', 'milik', 'sembunyi']"
akuaulliaaa,hapussss lagu nya dr ply list klian gess ga sudii soalnya mau dengernya,['Harassment'],Yes,"['hapuss', 'lagu', 'milik', 'play', 'list', 'gess', 'tidak', 'sudi', 'dengar']"
savanaaz_,Serem banget bang. Baru juga tenar 1 lagi udah angkuh bgt. Sifat musisi ga gitu jg kali. Kasian kan kena peluru sendiri. Niat buat mengujar kebencian eh kena di diri sendiri. Jdi males bang denger lagu anda. Ga mencerminkan sifat musisi yg baik,"['Flaming', 'Harassment']",Yes,"['seram', 'banget', 'bang', 'kenal', 'sudah', 'angkuh', 'banget', 'ciri', 'musisi', 'tidak', 'kali', 'kasihan', 'kenal', 'peluru', 'niat', 'ujar', 'benci', 'eh', 'kenal', 'malas', 'bang', 'dengar', 'lagu', 'tidak', 'cermin', 'ciri', 'musisi', 'bagus']"
sofrieanto,"Shita kaya apotik tutup, ga ada obat.... 🔥🔥",['Neutral'],No,"['shita', 'kaya', 'apotek', 'tutup', 'tidak', 'obat']"
gsfiyrindaa,Nyesel gua suka sama lagu Lo hahaa,['Harassment'],Yes,"['sesal', 'gua', 'suka', 'lagu', 'lo', 'hahaa']"
ega_ariesta,Kok kayak boneka twity ya kak skrg... Badan kcil palak besar,['Body Shaming'],Yes,"['suka', 'boneka', 'twitter', 'ya', 'sis', 'tubuh', 'palak']"
rempay439,ini siapa njir baru tau ada keramaian 😂,['Neutral'],No,"['anjir', 'ramai']"
mrs.samosir,Salfok sama celana nagita...naksir,['Neutral'],No,"['salah', 'fokus', 'celana', 'nagia', 'naksir']"
jjoshglorio,Lagu baru 1 kali tenar aja udh belagu,['Flaming'],Yes,"['lagu', 'kali', 'kenal', 'sudah', 'belagu']"
abcdef.gara,Bisa munduran dikit gak kak pril? CANTIKNYA KELEWATAN BANGET😭 KOK BISA SECANTIK INI❤️,['Neutral'],No,"['mundur', 'tidak', 'sis', 'pril', 'cantik', 'lewat', 'banget', 'cantik']"
nandaadisan,"Skip gak terkenal , gak enak lagu lo",['Harassment'],Yes,"['lewat', 'tidak', 'kenal', 'tidak', 'bagus', 'lagu', 'lo']"
rendypradita87,EZ run pace 5 🔥menyala jantungkuhhh,['Neutral'],No,"['ez', 'lari', 'laju', 'nyala', 'jantungkuhh']"
djayatarik,Ini baru namanya gemoy ORI kalau yg joget2 itu mah rekayasa wkwkkwk,['Body Shaming'],Yes,"['nama', 'lucu', 'orisinal', 'tari', 'mah', 'rekayasa', 'wkwk']"
tosk.id,Yang penting aman ya a @raffinagita1717 😂😂😂,['Denigration'],Yes,"['aman', 'ya', 'a']"
__faaa15,Sumpah gw gatau lagu lu yg mana ngab 🤣,['Neutral'],No,"['sumpah', 'gatau', 'lagu', 'ngab']"
waymew,"Ha..haaàaaa,,, ternyata Raffi nggak peka kepada keadaan bangsa ini. Walaupun dalam PILPRES bebas memilih...!!!",['Denigration'],Yes,"['hahaa', 'raffi', 'tidak', 'peka', 'bangsa', 'pilih', 'presiden', 'bebas', 'pilih']"
seven.lanoveros,kira² semilirr ga yaa?,['Harassment'],Yes,"['pikir', 'milir', 'tidak', 'ya']"
mustopanando,Ngapain lo uang di cuci? 😂,['Denigration'],Yes,"['kapai', 'lo', 'uang', 'cuci']"
loversme853,"Dihhh jadi musisi baru kemaren sore aja kayanya tapi belagu, ga respect untung gw blm pernah update2 lagu lu juga GA SUDI, gendang telinga gw gatel jadinya","['Flaming', 'Harassment']",Yes,"['dih', 'musisi', 'kemarin', 'sore', 'kaya', 'belagu', 'tidak', 'hormat', 'laba', 'belum', 'baru', 'lagu', 'tidak', 'sudi', 'drum', 'telinga', 'gatel']"
ayuuwulans,"Astaghfirullahalazim seharusnya cadar tidak boleh dipermainkan seperti itu kak, semoga Allah memberikan hidayah buat kak aanda hara, dan kembali kejalan yg benar yaitu kembali ke jati diri yg sebenarnya yaitu laki² seutuhnya",['Neutral'],No,"['astagfirullah', 'kerudung', 'tidak', 'main', 'suka', 'sis', 'moga', 'allah', 'hidayah', 'sis', 'hara', 'jalan', 'jati', 'pria', 'utuh']"
peulisinimahh,Sok iyeee aja lu jamet,['Flaming'],Yes,"['megah', 'iyee', 'jamet']"
sabiila.snack,unfoll ga si wkwl,['Harassment'],Yes,"['henti', 'ikut', 'tidak', 'si', 'wkwk']"
homoncullus4.0,anya ikut miss grand please,['Neutral'],No,"['anya', 'kangen', 'grand', 'sila']"
pionnmahjong,Ga malu kah artis ini miris banget eke,['Denigration'],Yes,"['tidak', 'malu', 'kah', 'artis', 'miris', 'banget', 'jua']"
lithalahiti,Pansos adalah jalan ninja seseorang biar makin viral. Walaupun dengan cara yang salah. Mirissss,['Flaming'],Yes,"['panjat', 'sosial', 'adalah', 'jalan', 'ninja', 'biar', 'virus', 'salah', 'miriss']"
pengacara_cerai,Mengurus perkara cerai muslim dan non muslim,['Neutral'],No,"['urus', 'cerai', 'muslim', 'non', 'muslim']"
zxqswhjjdng,Btw buat Raffi dan gigi sekeluarga plis strong yawww ujian dr Allah supaya derajat kalian naik,['Neutral'],No,"['omong', 'raffi', 'gigi', 'keluarga', 'tolong', 'kuat', 'yaww', 'uji', 'allah', 'derajat']"
pupeherida12,"YaAllah wandaaaaa, elu gak sekali doang ternyata, jahat bgt elu mempermainkan agama kyk gitu, jahat elu jd seorang muslim.",['Neutral'],No,"['ya', 'allah', 'wanda', 'tidak', 'doang', 'jahat', 'banget', 'main', 'agama', 'kayak', 'jahat', 'muslim']"
farhanjunaedi04,"Gue yakin lama"" nyapres nih??",['Denigration'],Yes,['calon']
fauzi_as17,Bro berfikir bahwa bro adalah ahmad dhani 🤣,['Denigration'],Yes,"['kawan', 'pikir', 'kawan', 'adalah', 'ahmad', 'dhani']"
sunf.lowergirl99,baca in komen nya udah kenyang bnget dah,['Neutral'],No,"['baca', 'komentar', 'milik', 'sudah', 'kenyang', 'banget', 'selamat', 'tinggal']"
nia.madann,Body goals yg ku mawww😭☝🏻,['Neutral'],No,"['tubuh', 'ideal', 'ku']"
srie.ayu,😂 pake Pace keong aja yg aman🫢,['Neutral'],No,"['pakai', 'laju', 'keong', 'aman']"
ardiansah_ilham857,"gk tau lagu nya... tapi tau, ini orang nya... yg bilang ""GK SUDI""...",['Harassment'],Yes,"['tidak', 'lagu', 'milik', 'orang', 'milik', 'bilang', 'tidak', 'sudi']"
zea.s0,Kirain artis Korea taunya prili,['Neutral'],No,"['artis', 'korea', 'tau', 'prilly']"
salsabila_apriana,"Sombong amaat baang,, dinikmati sama2 manusia nya juga, jngan belagu laah,,, ntar jadinya lagu ini tranding bukan krna karya baiknya, tranding krna nyenggol orang..",['Flaming'],Yes,"['sombong', 'bang', 'nikmat', 'manusia', 'milik', 'belagu', 'entar', 'lagu', 'trending', 'tidak', 'karya', 'baik', 'trending', 'ning', 'orang']"
mama_sakha_,"Rizky mending sama celia kalo sama ini,",['Denigration'],Yes,"['rizky', 'celia']"
iksan_bedor_ramadhan,Usaha laundry lancar terus aak,['Neutral'],No,"['bisnis', 'cuci', 'fasih', 'ak']"
aaaayuk,@nanamekar__ ni kncn sel,['Neutral'],No,"['nih', 'kncn', 'sel']"
ssbstianjj,@afifhazard_ setengah lingkaran hadouken,['Neutral'],No,"['lingkar', 'hadouken']"
anisactawalata,the real sinetron dibawa kekisah nyata😂,['Neutral'],No,"['nyata', 'opera', 'sabun', 'bawa', 'kisah', 'nyata']"
tyospzl,Kira kira khodam nya apa bang ? @juragan_99 😂,['Neutral'],No,"['pikir', 'pikir', 'khodam', 'milik', 'bang']"
alvinamunawaroh,Menang banyak si Poto grafernya wkwkwkkw,['Denigration'],Yes,"['menang', 'si', 'foto', 'grapher', 'wkwkwkkw']"
disngrhn,"Ketoke bojoku bar iki nge love, rak mungkin ora ☺️",['Neutral'],No,"['toke', 'bojoku', 'bar', 'iki', 'nge', 'cinta', 'rak', 'tidak']"
virsya_adellia,Lagumu gak enak didenger aku jg gak sudi dengerin...,['Harassment'],Yes,"['lagu', 'tidak', 'bagus', 'daftar', 'tidak', 'sudi', 'dengar']"
mrs.kimseokjin_40,"Yg lebih parah nya, circlenya g ada yg menegur 😢 g mungkin kan g ada yg tau klo itu si wanda.... Dan g ada yg ngingetin,😞 miris....",['Denigration'],Yes,"['kritis', 'milik', 'circlenya', 'tidak', 'tegur', 'tidak', 'tidak', 'kalo', 'si', 'wanda', 'tidak', 'miris']"
gilalundroo_13,"Mulai detik ini, aku tidak sudi dengar lagu lo👎",['Harassment'],Yes,"['tidak', 'sudi', 'dengar', 'lagu', 'lo']"
wawan_axie_sutena_,WKWKW BARU NAIK SATU LAGU ITU PUN GA MELEDAK MELEDAK AMAT SOK NYA MINTA AMPUN WKWK JUSTIN BIEBER LU?,['Denigration'],Yes,"['wkwk', 'lagu', 'tidak', 'ledak', 'ledak', 'megah', 'milik', 'ampun', 'wkwk', 'justin', 'bieber']"
20rissaer,raffi mah cuci sempak aja kaga,['Neutral'],No,"['raffi', 'mah', 'cuci', 'celana', 'kagak']"
anggi_kartika16,Heh cantikkk bgt prillll 😍❤️🔥,['Neutral'],No,"['hey', 'cantik', 'banget', 'prilly']"
sriyulita188,"Semamgat rafi ,enggak usah dengerin coloteh dari luar.",['Neutral'],No,"['roh', 'rafi', 'tidak', 'upaya', 'dengar', 'celoteh']"
tatania07_,Kak prilly mewakilkan akuu 🔥 aaa kita sama kak🙌,['Neutral'],No,"['sis', 'prilly', 'wakil', 'a', 'a', 'sis']"
axelrudi_,Jangan sampe bro tau @rwdrttt,['Neutral'],No,['kawan']
auraaaaararita,Gaada bagus2nya cantikan cipa kemana2 monmaap ya 🙏🏻🙏🏻🙏🏻,['Body Shaming'],Yes,"['tidak', 'bagus', 'cantik', 'cipa', 'mana', 'mohon', 'maaf', 'ya']"
putrycenot_ccc,"gak bakal nonten fliem lo ,jika benar lo ada lah selingkuhan RN . di RN juga aku unfollow soal ny ak org ny anti perselingkuhan🙏","['Denigration', 'Harassment']",Yes,"['tidak', 'non', '-nonten', 'fliem', 'lo', 'lo', 'selingkuh', 'rn', 'rn', 'henti', 'ikut', 'nya', 'orang', 'nya', 'anti', 'selingkuh']"
lintadak54,lebih amazing dari Spiderman,['Neutral'],No,['spiderman']
jathera,Lagu ternorak yg pernah ada,['Flaming'],Yes,"['lagu', 'norak']"
vichar402,Tipis dong gmn cara kurus,['Neutral'],No,"['tipis', 'kurus']"
sandracarollprb96,Lagunya flashback ke zaman gua SD😢,['Neutral'],No,"['lagu', 'kilas', 'gua', 'sd']"
azizah6895,Cieee Di-like Ama Rizkinazar 😂,['Neutral'],No,"['cie', 'suka', 'rizky', 'nazar']"
raranissa._,"Semangat cantiik, ditunggu series barunya. Kangen aktingnya yg totalitas tanpa batas.... keep humble dosy ❤️❤️😋",['Neutral'],No,"['roh', 'cantik', 'tunggu', 'seri', 'baru', 'rindu', 'akting', 'batas', 'simpan', 'rendah', 'hati', 'dosy']"
_deviromadani,Emang lu siapa si🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,['Neutral'],No,['si']
almahyra.ska,"Ih raffi ahmad mah, liat2 dong itu mama gigi lagi merem keleus😢",['Neutral'],No,"['ih', 'raffi', 'ahmad', 'mah', 'lihat', 'mama', 'gigi', 'rem', 'keleus']"
beztavelin,jadi inget film jackie chan 😂,['Neutral'],No,"['film', 'jackie', 'chan']"
obedramdani,Lagi rame nih pencucian uang,['Denigration'],Yes,"['ramu', 'cuci', 'uang']"
dewilestari5391,Maaf tpi gk cocok 😢,['Body Shaming'],Yes,"['maaf', 'tidak', 'cocok']"
ncangpian,Kang photonya kuat imannya😂😂,['Neutral'],No,"['kang', 'foto', 'kuat', 'iman']"
lala_cyutss,Kayak aku BB nya 37👏😂,['Neutral'],No,"['suka', 'bb', 'milik']"
riankeplor,Lu harus nya beruntung bang. Makin banyak yg tau elu bg. Contoh nya gw 😂,['Neutral'],No,"['milik', 'untung', 'bang', 'bang', 'contoh', 'milik']"
ida_mona123,Salfok kak Gigi Merem 😂 tp ttep cantik😍,['Neutral'],No,"['salah', 'fokus', 'sis', 'gigi', 'rem', 'cantik']"
piekuyaa,wkwkw ciee berhasil ngerebut,['Denigration'],Yes,"['wkwk', 'cie', 'hasil', 'rebut']"
abill_23,Mau komen takut ketaauan tapi gmana lagi idola duhhh..,['Neutral'],No,"['komentar', 'takut', 'ketukaan', 'idola', 'duh']"
_edo988,Ga pake nana yaa 😂,['Neutral'],No,"['tidak', 'pakai', 'nana', 'ya']"
adelll5884,"Lu sebagai cwok klaw ikut kajian pakai Koko lah sama peci kocak, lah in pakai cadar gmna konsepnya coba om' pakai cadar, Lu parah sii dah melebihi batas, di tunggu klarifikasi nya om🙏",['Flaming'],Yes,"['cowok', 'klaw', 'kaji', 'koko', 'peci', 'lucu', 'kerudung', 'konsep', 'coba', 'om', 'kerudung', 'kritis', 'sih', 'selamat', 'tinggal', 'lebih', 'batas', 'tunggu', 'klarifikasi', 'milik', 'om']"
andikahdhdjd,pasti yang post Raffi Ahmad 😭,['Neutral'],No,"['post', 'raffi', 'ahmad']"
anggina.tasya,Oh ini toh perusak hubungan org 🤭,['Denigration'],Yes,"['oh', 'usak', 'hubung', 'orang']"
mhmmdhusein12,Iya sayang janji ga nakal kok,['Neutral'],No,"['ya', 'sayang', 'janji', 'tidak', 'nakal']"
9053.mario,ak jd gigi betmut sih😒,['Neutral'],No,"['gigi', 'bad', 'mood', 'sih']"
didit5301,Cakep banget ..kapan putus nya..😂😂😂,['Neutral'],No,"['cakep', 'banget', 'putus', 'milik']"
aryakusumaaw_,Gue juga enggak Sudi dengar lagu lu🤮🤮🤮🤮🤮🤮🤮🤮🤮,['Harassment'],Yes,"['tidak', 'sudi', 'dengar', 'lagu']"
merlinricadonna,"njay gurinjay makan bajay baru mkn pisang keju, nyesel aing 🥹",['Neutral'],No,"['anjay', 'gurinjay', 'makan', 'bajay', 'pisang', 'keju', 'sesal', 'aing']"
chickinck,semoga lo segera dapet karma ya,['Harassment'],Yes,"['moga', 'lo', 'karma', 'ya']"
melanzahwa_,Pngn bodynyaaa gimana caranya😍😭,['Neutral'],No,['bodynyaa']
riknaagustinaa,makasih ya @doshzn udah rebut rizky .. alhamdulillah syifa hadju udah bahagia sama el wkwkkw,['Denigration'],Yes,"['terima', 'kasih', 'ya', 'sudah', 'rebut', 'rizky', 'alhamdulillah', 'syifa', 'hadju', 'sudah', 'senang', 'el', 'wkwkkw']"
9queen.a,Please instagram adain tombol dislike💩💩,['Neutral'],No,"['sila', 'instagram', 'ada', 'tombol', 'benci']"
agnes.jb,Hancur dengan ulah ditinya sendiri🙏 terimakasih,['Denigration'],Yes,"['hancur', 'tantrum', 'terima', 'kasih']"
catherin_falensia_,She's literally Sabrina Carpenter Indonesia ver 🔥🔥🔥,['Neutral'],No,"['harfiah', 'sabrina', 'carpenter', 'indonesia', 'ver']"
irenepermatasari212,Cantik Banget My Idol ❤️😍,['Neutral'],No,"['cantik', 'banget', 'idola']"
tasyabeauty01,Good body and cute❤️❤️,['Neutral'],No,"['bagus', 'tubuh', 'imut-imut']"
cancerbby1,kalau di malaysia kmi bilang penyondol 😂😂😂😂😂,['Denigration'],Yes,"['malaysia', 'bilang', 'contoper']"
vffii_,GONGSSSS BANGET KAK ANYAA❤️❤️❤️,['Neutral'],No,"['gongss', 'banget', 'sis', 'anaaa']"
nataliaput95,Dia ga pacaraan sama R,['Neutral'],No,"['tidak', 'pacar', 'r']"
morist_original,"Menteri pea,shlt di jadiin main main","['Denigration', 'Flaming']",Yes,"['menteri', 'peashlt', 'jadi', 'main', 'main']"
eerr16_,Di kasih 19 juta malah milih 152 ribu,['Denigration'],Yes,"['cinta', 'juta', 'tepat', 'pilih', 'ribu']"
koes_adie27,"Kaya kebagusan lagu lo,diihhhh😢😢 preettt",['Flaming'],Yes,"['kaya', 'bagus', 'lagu', 'lodiihh', 'preett']"
safrizulfahmibinzulfahmi,ga pernah gagal geng😂,['Neutral'],No,"['tidak', 'gagal', 'gang']"
cc_inaaa_tiangshue,Nyesel banget sumpah suka sama lagu ni orang 👊🏻👊🏻👊🏻👎🏻👎🏻👎🏻👎🏻,['Harassment'],Yes,"['sesal', 'banget', 'sumpah', 'suka', 'lagu', 'nih', 'orang']"
dnanna_,"Aa raffi klarifikasi dong yg pencucian uangg.
Hoaxx kan ituu saya g percaya 🥲",['Neutral'],No,"['a', 'a', 'raffi', 'klarifikasi', 'cuci', 'uang', 'hoaks', 'tidak']"
lipya_v,Baru 1 lagu yg juga ga terkenal terkenal amar laga lu udah kaya ahmad dhani bang.,['Denigration'],Yes,"['lagu', 'tidak', 'kenal', 'kenal', 'amar', 'cocok', 'sudah', 'kaya', 'ahmad', 'dhani', 'bang']"
joanaa_fly,Gila baru 1 lagu lo booming sombong nya melangit ampun,['Flaming'],Yes,"['gila', 'lagu', 'lo', 'booming', 'sombong', 'milik', 'langit', 'ampun']"
liaa_ashantie,"Ne klo menurut kesehatan bkn langsing tp kurus 😂, ttap sk prili y dlu, terserah org mau jilid aq yaa😂",['Body Shaming'],Yes,"['kalo', 'sehat', 'bukan', 'langsing', 'kurus', 'suka', 'prilly', 'ya', 'serah', 'orang', 'volume', 'ya']"
talitha.jira,Ini mah bukan mekaniknya handal ypi badannya udah bongsor kek emak2 njir😭,['Body Shaming'],Yes,"['mah', 'tidak', 'mekanik', 'andal', 'ypi', 'badan', 'sudah', 'bongsor', 'kayak', 'anjir']"
ranggasagita,Helloween malah cosplay kartun😂,['Neutral'],No,"['helloween', 'tepat', 'main', 'kostum', 'kartun']"
putrispratiwi,😭😭 baru beres makan soto betawi,['Neutral'],No,"['oke', 'makan', 'soto', 'betawi']"
sultan_followers98,ⒾⓃⒻ⓪ ⒿⓊⒶⓁ ⒷⒺⓁ① Ⓕ⓪ⓁⓁ⓪Ⓦ③Ⓡ⑤ ⒼⓎⓊ⑤⑤,['Neutral'],No,[]
geedoanksz,"Aaahh sudah mulai jadi cosplayer dia, meresahkan inii 😭",['Neutral'],No,"['ah', 'sudah', 'cosplayer', 'resah']"
savage_replies.jpg,Pick up and smash🔥,['Neutral'],No,"['pilih', 'up', 'hancur']"
diyahayuwdr97,😂😂 aku jadi mama gigi ngamokkkkkk sengamok2nya,['Neutral'],No,"['mama', 'gigi', 'ngamokk', 'singamok']"
novyana.novy,"tadinya suka bgt sm lagunya, tapi ternyata penyanyinya angkuh bgt ya pilih2 orang yg boleh pake lagunya wkwkw, jadi ya kudu pilih2 musisi jg deh kl mau dengerin lagu😮‍💨",['Harassment'],Yes,"['suka', 'banget', 'lagu', 'nyanyi', 'angkuh', 'banget', 'ya', 'pilih', 'orang', 'pakai', 'lagu', 'wkwk', 'ya', 'pilih', 'musisi', 'deh', 'kalo', 'dengar', 'lagu']"
